block_id,block_name,service_name,rank_in_block
441,KANCHRAPARA MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
441,KANCHRAPARA MUNICIPALITY,Apply - Verification of Electoral Roll Online,4
441,KANCHRAPARA MUNICIPALITY,Apply for Birth & Death Certificate,5
441,KANCHRAPARA MUNICIPALITY,Modify - Add member / FPS of Ration Card Holder,6
442,KHARDAH MUNICIPALITY,Apply - Land Revenue (Khajna),1
442,KHARDAH MUNICIPALITY,Search - GRN Information,2
442,KHARDAH MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,3
442,KHARDAH MUNICIPALITY,Payment - Electricity Bill of CESC,4
442,KHARDAH MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
442,KHARDAH MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,6
443,NEW BARRACKPORE MUNICIPALITY,Apply - Land Revenue (Khajna),1
443,NEW BARRACKPORE MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
443,NEW BARRACKPORE MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,3
443,NEW BARRACKPORE MUNICIPALITY,Application for Income Certificates,4
443,NEW BARRACKPORE MUNICIPALITY,Search - Download of e-Ration Card,5
443,NEW BARRACKPORE MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,6
444,NORTH BARRACKPORE MUNICIPALITY,Payment - Electricity Bill of CESC,1
444,NORTH BARRACKPORE MUNICIPALITY,Search - GRN Information,2
444,NORTH BARRACKPORE MUNICIPALITY,Search - e-Services Information of Municipal / Urban services,3
444,NORTH BARRACKPORE MUNICIPALITY,Apply - Mutation Application,4
444,NORTH BARRACKPORE MUNICIPALITY,Apply - Land Revenue (Khajna),5
444,NORTH BARRACKPORE MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,6
445,PANIHATI MUNICIPALITY,Apply - Land Revenue (Khajna),1
445,PANIHATI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
445,PANIHATI MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
445,PANIHATI MUNICIPALITY,Apply - Mutation Application,4
445,PANIHATI MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,5
445,PANIHATI MUNICIPALITY,Apply - Plot Information,6
446,SOUTH DUM DUM MUNICIPALITY,Payment - Electricity Bill of CESC,1
446,SOUTH DUM DUM MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
446,SOUTH DUM DUM MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
446,SOUTH DUM DUM MUNICIPALITY,Apply - Land Revenue (Khajna),4
446,SOUTH DUM DUM MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,5
446,SOUTH DUM DUM MUNICIPALITY,Modify - Add member / FPS of Ration Card Holder,6
447,TAKI MUNICIPALITY,Apply - Land Revenue (Khajna),1
447,TAKI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
447,TAKI MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,3
447,TAKI MUNICIPALITY,Caste Certificate,4
447,TAKI MUNICIPALITY,Search - Regenerate Receipt of WBSEDCL,5
447,TAKI MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
447,TAKI MUNICIPALITY,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form Â B),6
447,TAKI MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
447,TAKI MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,6
448,TITAGARH MUNICIPALITY,Apply - Submission of Form for Electoral Roll,1
448,TITAGARH MUNICIPALITY,Apply - Land Revenue (Khajna),2
448,TITAGARH MUNICIPALITY,Apply - Verification of Electoral Roll Online,3
448,TITAGARH MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
448,TITAGARH MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,5
448,TITAGARH MUNICIPALITY,Search - Application Status of Digital Ration Card Application,6
449,NAIHATI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
449,NAIHATI MUNICIPALITY,Apply - Land Revenue (Khajna),2
449,NAIHATI MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
449,NAIHATI MUNICIPALITY,Apply - Verification of Electoral Roll Online,4
449,NAIHATI MUNICIPALITY,Search - Application Status of Digital Ration Card Application,5
449,NAIHATI MUNICIPALITY,Caste Certificate,6
450,HABRA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
450,HABRA MUNICIPALITY,Apply - Submission of Form for Electoral Roll,2
450,HABRA MUNICIPALITY,Caste Certificate,3
450,HABRA MUNICIPALITY,Application for Income Certificates,4
450,HABRA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
450,HABRA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
451,HALISAHAR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
451,HALISAHAR MUNICIPALITY,Apply - Submission of Form for Electoral Roll,2
451,HALISAHAR MUNICIPALITY,Apply - Land Revenue (Khajna),3
451,HALISAHAR MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
451,HALISAHAR MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,5
451,HALISAHAR MUNICIPALITY,Apply - Verification of Electoral Roll Online,6
452,KAMARHATI MUNICIPALITY,Payment - Electricity Bill of CESC,1
452,KAMARHATI MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,2
452,KAMARHATI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,3
452,KAMARHATI MUNICIPALITY,Apply - Land Revenue (Khajna),4
452,KAMARHATI MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,5
452,KAMARHATI MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
453,BIDHANNAGAR MUNICIPAL CORPORATION,Apply - Payment of WBSEDCL Electricity Bill,1
453,BIDHANNAGAR MUNICIPAL CORPORATION,Payment - Electricity Bill of CESC,2
453,BIDHANNAGAR MUNICIPAL CORPORATION,Apply - Land Revenue (Khajna),3
453,BIDHANNAGAR MUNICIPAL CORPORATION,Apply - Submission of Form for Electoral Roll,4
453,BIDHANNAGAR MUNICIPAL CORPORATION,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form Â B),5
453,BIDHANNAGAR MUNICIPAL CORPORATION,Search - Status of Application of Swasthya Sathi Card,6
456,ASANSOL MUNICIPAL CORPORATION,Apply - Payment of WBSEDCL Electricity Bill,1
456,ASANSOL MUNICIPAL CORPORATION,Search - Application Status of Digital Ration Card Application,2
456,ASANSOL MUNICIPAL CORPORATION,Apply - Land Revenue (Khajna),3
456,ASANSOL MUNICIPAL CORPORATION,Search - Status of Application of Swasthya Sathi Card,4
456,ASANSOL MUNICIPAL CORPORATION,Caste Certificate,5
456,ASANSOL MUNICIPAL CORPORATION,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
458,DURGAPUR MUNICIPAL CORPORATION,Apply - Payment of WBSEDCL Electricity Bill,1
458,DURGAPUR MUNICIPAL CORPORATION,Apply - Land Revenue (Khajna),2
458,DURGAPUR MUNICIPAL CORPORATION,Search - Application Status of Kanyasree Prakalpa,3
458,DURGAPUR MUNICIPAL CORPORATION,Apply - Submission of Form for Electoral Roll,4
458,DURGAPUR MUNICIPAL CORPORATION,Apply - Verification of Electoral Roll Online,5
458,DURGAPUR MUNICIPAL CORPORATION,Search - Status of Application of Swasthya Sathi Card,6
460,CHANDRAKONA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
460,CHANDRAKONA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
460,CHANDRAKONA MUNICIPALITY,Search - GRN Information,3
460,CHANDRAKONA MUNICIPALITY,Caste Certificate,4
460,CHANDRAKONA MUNICIPALITY,Apply - ROR Application ,5
460,CHANDRAKONA MUNICIPALITY,Search - COVID Patient Information,6
461,GHATAL MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
461,GHATAL MUNICIPALITY,Caste Certificate,2
461,GHATAL MUNICIPALITY,Application for Income Certificates,3
461,GHATAL MUNICIPALITY,Apply - Local Residence (Domicile) Certificate,4
461,GHATAL MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
461,GHATAL MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
462,KHARAGPUR MUNICIPALITY,Apply - Land Revenue (Khajna),1
462,KHARAGPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
462,KHARAGPUR MUNICIPALITY,Caste Certificate,3
462,KHARAGPUR MUNICIPALITY,Apply - Submission of Form for Electoral Roll,4
462,KHARAGPUR MUNICIPALITY,Apply - Local Residence (Domicile) Certificate,5
462,KHARAGPUR MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,6
463,KHARAR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
463,KHARAR MUNICIPALITY,Payment History - WBSEDCL,2
463,KHARAR MUNICIPALITY,Search - Regenerate Receipt of WBSEDCL,3
463,KHARAR MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
463,KHARAR MUNICIPALITY,Search - Download of e-Ration Card,5
463,KHARAR MUNICIPALITY,Apply - Land Revenue (Khajna),6
464,KHIRPAI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
464,KHIRPAI MUNICIPALITY,Payment History - WBSEDCL,2
464,KHIRPAI MUNICIPALITY,Search - GRN Information,3
464,KHIRPAI MUNICIPALITY,Apply - Plot Information,4
464,KHIRPAI MUNICIPALITY,Apply for Birth & Death Certificate,5
464,KHIRPAI MUNICIPALITY,Apply - Land Revenue (Khajna),6
465,MEDINIPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
465,MEDINIPUR MUNICIPALITY,Search - Download of e-Ration Card,2
465,MEDINIPUR MUNICIPALITY,Apply - Land Revenue (Khajna),3
465,MEDINIPUR MUNICIPALITY,Caste Certificate,4
465,MEDINIPUR MUNICIPALITY,Apply - New Digital Ration Card,5
465,MEDINIPUR MUNICIPALITY,Apply - Map Service,6
466,RAMJIBANPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
466,RAMJIBANPUR MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
466,RAMJIBANPUR MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
466,RAMJIBANPUR MUNICIPALITY,Payment History - WBSEDCL,4
466,RAMJIBANPUR MUNICIPALITY,Search - Regenerate Receipt of WBSEDCL,5
466,RAMJIBANPUR MUNICIPALITY,Apply - New Digital Ration Card,6
467,BURDWAN MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
467,BURDWAN MUNICIPALITY,Search - Download of e-Ration Card,2
467,BURDWAN MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
467,BURDWAN MUNICIPALITY,Search - Application Status of Digital Ration Card Application,4
467,BURDWAN MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
467,BURDWAN MUNICIPALITY,Payment - Tax or Fees,6
468,DAINHAT MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
468,DAINHAT MUNICIPALITY,Application for Income Certificates,2
468,DAINHAT MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
468,DAINHAT MUNICIPALITY,Apply - Samajik Suraksha Yojana Application ,4
468,DAINHAT MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
468,DAINHAT MUNICIPALITY,Apply - Submission of Form for Electoral Roll,6
469,GUSKARA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
469,GUSKARA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
469,GUSKARA MUNICIPALITY,Search - e-Services Information of Municipal / Urban services,3
469,GUSKARA MUNICIPALITY,Apply - Land Revenue (Khajna),4
469,GUSKARA MUNICIPALITY,Apply - ROR Application ,5
469,GUSKARA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
470,KALNA MUNICIPALITY,Caste Certificate,1
470,KALNA MUNICIPALITY,Apply - Submission of Form for Electoral Roll,2
470,KALNA MUNICIPALITY,eDistrict Dashboard,3
470,KALNA MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,4
470,KALNA MUNICIPALITY,Search - Property Information,5
470,KALNA MUNICIPALITY,Application for Income Certificates,6
471,KATWA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
471,KATWA MUNICIPALITY,Apply - Land Revenue (Khajna),2
471,KATWA MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
471,KATWA MUNICIPALITY,Application for Income Certificates,4
471,KATWA MUNICIPALITY,Registration & Admission,5
471,KATWA MUNICIPALITY,Apply - Local Residence (Domicile) Certificate,6
472,MEMARI MUNICIPALITY,Caste Certificate,1
472,MEMARI MUNICIPALITY,Search - Application Status of Digital Ration Card Application,2
472,MEMARI MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
472,MEMARI MUNICIPALITY,Apply - Local Residence (Domicile) Certificate,4
472,MEMARI MUNICIPALITY,Application for Income Certificates,5
472,MEMARI MUNICIPALITY,Search - Download of e-Ration Card,6
473,CONTAI   MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
473,CONTAI   MUNICIPALITY,Apply - Land Revenue (Khajna),2
473,CONTAI   MUNICIPALITY,Application for applying learners licence,3
473,CONTAI   MUNICIPALITY,Apply - Driving Licence,4
473,CONTAI   MUNICIPALITY,eChallan,5
473,CONTAI   MUNICIPALITY,Application for Income Certificates,6
474,EGRA MUNICIPALITY,Search - e-Services Information of Municipal / Urban services,1
474,EGRA MUNICIPALITY,Search - Price Information,2
474,EGRA MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,3
474,EGRA MUNICIPALITY,Search - Application Status of Digital Ration Card Application,4
474,EGRA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
474,EGRA MUNICIPALITY,Application for Income Certificates,6
475,HALDIA MUNICIPALITY,Search - Application Status of Digital Ration Card Application,1
475,HALDIA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
475,HALDIA MUNICIPALITY,Status of Application (Krishak Bandhu),3
475,HALDIA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,4
475,HALDIA MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,5
475,HALDIA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
476,PANSKURA MUNICIPALITY,Payment - Tax or Fees,1
476,PANSKURA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
476,PANSKURA MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,3
476,PANSKURA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
476,PANSKURA MUNICIPALITY,Search - Application Status of Digital Ration Card Application,5
476,PANSKURA MUNICIPALITY,Application for Income Certificates,6
477,TAMRALIPTA MUNICIPALITY,Application for Income Certificates,1
477,TAMRALIPTA MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,2
477,TAMRALIPTA MUNICIPALITY,Status of Application (Krishak Bandhu),3
477,TAMRALIPTA MUNICIPALITY,Search - Download of e-Ration Card,4
477,TAMRALIPTA MUNICIPALITY,Caste Certificate,5
477,TAMRALIPTA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
478,JHALDA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
478,JHALDA MUNICIPALITY,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form Â B),2
478,JHALDA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
478,JHALDA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
478,JHALDA MUNICIPALITY,Apply - New Digital Ration Card,5
478,JHALDA MUNICIPALITY,Payment History - WBSEDCL,6
479,PURULIA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
479,PURULIA MUNICIPALITY,Apply - Submission of Form for Electoral Roll,2
479,PURULIA MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,3
479,PURULIA MUNICIPALITY,Apply - Verification of Electoral Roll Online,4
479,PURULIA MUNICIPALITY,Caste Certificate,5
479,PURULIA MUNICIPALITY,Apply - Local Residence (Domicile) Certificate,6
480,RAGHUNATHPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
480,RAGHUNATHPUR MUNICIPALITY,Apply for Birth & Death Certificate,2
480,RAGHUNATHPUR MUNICIPALITY,eDistrict Dashboard,3
480,RAGHUNATHPUR MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,4
480,RAGHUNATHPUR MUNICIPALITY,Apply - Download and Print Birth Certificate,5
480,RAGHUNATHPUR MUNICIPALITY,Apply - Driving Licence,6
481,BARUIPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
481,BARUIPUR MUNICIPALITY,Apply for Birth & Death Certificate,2
481,BARUIPUR MUNICIPALITY,Apply - Land Revenue (Khajna),3
481,BARUIPUR MUNICIPALITY,Payment - Electricity Bill of CESC,4
481,BARUIPUR MUNICIPALITY,Search - NSAP under Jai Bangla,5
481,BARUIPUR MUNICIPALITY,Caste Certificate,6
482,BUDGE BUDGE MUNICIPALITY,Payment - Electricity Bill of CESC,1
482,BUDGE BUDGE MUNICIPALITY,Apply - SHG Loan Application,2
482,BUDGE BUDGE MUNICIPALITY,Search - PMSVA Nidhi Scheme,3
482,BUDGE BUDGE MUNICIPALITY,Apply - Land Revenue (Khajna),4
482,BUDGE BUDGE MUNICIPALITY,Modify - Add member / FPS of Ration Card Holder,5
482,BUDGE BUDGE MUNICIPALITY,Apply - GP Certificate,6
483,DIAMOND HARBOUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
483,DIAMOND HARBOUR MUNICIPALITY,Apply - Land Revenue (Khajna),2
483,DIAMOND HARBOUR MUNICIPALITY,Apply - OPD Registration,3
483,DIAMOND HARBOUR MUNICIPALITY,Payment - Electricity Bill of CESC,4
483,DIAMOND HARBOUR MUNICIPALITY,Apply- Addition of New Member after Receiving Card (Form Â A),5
483,DIAMOND HARBOUR MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,6
484,JAYNAGAR-MAZILPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
484,JAYNAGAR-MAZILPUR MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
484,JAYNAGAR-MAZILPUR MUNICIPALITY,Apply - Land Revenue (Khajna),3
484,JAYNAGAR-MAZILPUR MUNICIPALITY,Modify - Add member / FPS of Ration Card Holder,4
484,JAYNAGAR-MAZILPUR MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
484,JAYNAGAR-MAZILPUR MUNICIPALITY,Search - Application Status of Digital Ration Card Application,6
484,JAYNAGAR-MAZILPUR MUNICIPALITY,Search - Download of e-Ration Card,6
485,MAHESHTALA MUNICIPALITY,Payment - Electricity Bill of CESC,1
485,MAHESHTALA MUNICIPALITY,Apply - Land Revenue (Khajna),2
485,MAHESHTALA MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,3
485,MAHESHTALA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
485,MAHESHTALA MUNICIPALITY,Apply for Birth & Death Certificate,5
485,MAHESHTALA MUNICIPALITY,Search - GRN Information,5
485,MAHESHTALA MUNICIPALITY,Apply - ROR Application ,6
486,PUJALI MUNICIPALITY,Payment - Electricity Bill of CESC,1
486,PUJALI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
486,PUJALI MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,3
486,PUJALI MUNICIPALITY,Payment History - WBSEDCL,4
486,PUJALI MUNICIPALITY,Apply - Land Revenue (Khajna),5
486,PUJALI MUNICIPALITY,Search - Regenerate Receipt of WBSEDCL,5
486,PUJALI MUNICIPALITY,eDistrict Dashboard,6
487,RAJPUR-SONARPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
487,RAJPUR-SONARPUR MUNICIPALITY,Apply - Land Revenue (Khajna),2
487,RAJPUR-SONARPUR MUNICIPALITY,Payment - Electricity Bill of CESC,3
487,RAJPUR-SONARPUR MUNICIPALITY,Caste Certificate,4
487,RAJPUR-SONARPUR MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,5
487,RAJPUR-SONARPUR MUNICIPALITY,Search - Regenerate Receipt of WBSEDCL,6
488,DALKHOLA MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,1
488,DALKHOLA MUNICIPALITY,Caste Certificate,2
488,DALKHOLA MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
488,DALKHOLA MUNICIPALITY,Apply - Land Revenue (Khajna),4
488,DALKHOLA MUNICIPALITY,Search - Application Status of Digital Ration Card Application,5
488,DALKHOLA MUNICIPALITY,Search - Download of e-Ration Card,6
489,ISLAMPUR MUNICIPALITY,Application for Income Certificates,1
489,ISLAMPUR MUNICIPALITY,eDistrict Dashboard,2
489,ISLAMPUR MUNICIPALITY,Apply - Local Residence (Domicile) Certificate,3
489,ISLAMPUR MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,4
489,ISLAMPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,5
489,ISLAMPUR MUNICIPALITY,Apply for Birth & Death Certificate,6
490,KALIAGANJ MUNICIPALITY,Search - Application Status of Digital Ration Card Application,1
490,KALIAGANJ MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
490,KALIAGANJ MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
490,KALIAGANJ MUNICIPALITY,Apply - Verification of Electoral Roll Online,4
490,KALIAGANJ MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,5
490,KALIAGANJ MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,6
491,RAIGANJ MUNICIPALITY,Apply - Plot Information,1
491,RAIGANJ MUNICIPALITY,Search - Download of e-Ration Card,2
491,RAIGANJ MUNICIPALITY,Apply - Land Revenue (Khajna),3
491,RAIGANJ MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
491,RAIGANJ MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,5
491,RAIGANJ MUNICIPALITY,Search - Application Status of Digital Ration Card Application,6
492,FALAKATA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
492,FALAKATA MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,2
492,FALAKATA MUNICIPALITY,Caste Certificate,3
492,FALAKATA MUNICIPALITY,Apply - Submission of Form for Electoral Roll,4
492,FALAKATA MUNICIPALITY,Apply - Land Revenue (Khajna),5
492,FALAKATA MUNICIPALITY,Apply for Birth & Death Certificate,6
493,KRANTI,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
493,KRANTI,Apply - Payment of WBSEDCL Electricity Bill,2
493,KRANTI,Apply - New Digital Ration Card,3
493,KRANTI,Caste Certificate,4
493,KRANTI,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
493,KRANTI,Search - Application Status of Digital Ration Card Application,6
496,BANARHAT,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
496,BANARHAT,Application for Income Certificates,2
496,BANARHAT,Apply - Payment of WBSEDCL Electricity Bill,3
496,BANARHAT,Search - Download of e-Ration Card,4
496,BANARHAT,Caste Certificate,5
496,BANARHAT,Search - Gram Panchayat Tax Payment,6
497,LAVA,Apply - Payment of WBSEDCL Electricity Bill,1
497,LAVA,Application for Income Certificates,2
497,LAVA,Apply - Land Revenue (Khajna),3
497,LAVA,Apply - Local Residence (Domicile) Certificate,4
497,LAVA,Caste Certificate,5
497,LAVA,Apply - Ordinary Residencial Certificate,6
498,MAYNAGURI MUNICIPALITY,Apply - Issuance of Trade Licence in Municipal Areas,1
498,MAYNAGURI MUNICIPALITY,Caste Certificate,2
498,MAYNAGURI MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,3
498,MAYNAGURI MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,4
498,MAYNAGURI MUNICIPALITY,Apply - Land Revenue (Khajna),5
498,MAYNAGURI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,6
499,KMC(ALIPORE SADAR),Payment - Electricity Bill of CESC,1
499,KMC(ALIPORE SADAR),Apply - Payment of WBSEDCL Electricity Bill,2
499,KMC(ALIPORE SADAR),Apply - Local Residence (Domicile) Certificate,3
499,KMC(ALIPORE SADAR),Application for Income Certificates,4
499,KMC(ALIPORE SADAR),Online Deposit of Rent by Tenants,5
499,KMC(ALIPORE SADAR),Search - Bangla Awas Yojana,6
502,NEWTOWN KOLKATA DEVELOPMENT AUTHORITY,Apply - Payment of WBSEDCL Electricity Bill,1
502,NEWTOWN KOLKATA DEVELOPMENT AUTHORITY,Apply - Verification of Electoral Roll Online,2
502,NEWTOWN KOLKATA DEVELOPMENT AUTHORITY,Search - Application Status of Digital Ration Card Application,3
502,NEWTOWN KOLKATA DEVELOPMENT AUTHORITY,Apply - Submission of Form for Electoral Roll,4
502,NEWTOWN KOLKATA DEVELOPMENT AUTHORITY,Apply - Land Revenue (Khajna),5
502,NEWTOWN KOLKATA DEVELOPMENT AUTHORITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
