bsk_id,bsk_name,district_name,sub_division_name,block_municipalty_name,gp_ward,gp_ward_distance,bsk_type,bsk_sub_type,bsk_code,no_of_deos,is_aadhar_center,bsk_address,bsk_lat,bsk_long,bsk_account_no,bsk_landline_no,is_saturday_open,is_active,district_id,block_mun_id,gp_id,sub_div_id,pin
3091,SI OFFICE KARIMPUR,NADIA,TEHATTA SDO,KARIMPUR I,KARIMPUR-I,0.2,Rural,CLRC,NAD/S/R/01343,2,0,"OFFICE OF THE SUB-INSPECTOR OF SCHOOLS, KARIMPUR CIRCLE, P.O.- KARIMPUR , DIST- NADIA, PIN 741152",23.9800926,88.6230025,40460328788,,NO,t,18,181,843,39,741152
2465,RAMPUR BPHC,UTTAR DINAJPUR,RAIGANJ SDO,RAIGANJ,RAMPUR,2,Rural,Health Center,UDR/H/R/00489,2,0,"NAZIRPUR, MAHARAJA HAT, RAIGANJ, UTTAR DINAJPUR, 733156.",25.7167249,88.1105427,40460451257,"",YES,t,10,334,338,68,733156
3035,SI OFFICE BHAGWANGOLA SOUTH,MURSHIDABAD,LALBAG SDO,BHAGAWANGOLA II,KHARIBONA,0.5,Rural,CLRC,MUR/S/R/00931,2,0,"KHARIBONA, N.BALAGACHI,RANITALA, MSD,742135",24.3070219,88.382953,40460323348,,NO,t,17,165,699,35,742135
1957,DEULBARH PHC,PURBA MEDINIPUR,CONTAI,CONTAI III,MARISHDA,0.05,Rural,Health Center,PUM/H/R/03438,2,0,"VILL: DEULBARH, P.O- DEULBARH, P.S- MARISHDA, PIN- 721427, BLOCK- CONTAI 3",21.8496143,87.7810751,40460744129,03220250155,NO,t,15,284,2280,54,721427
108,MEJIA BDO,BANKURA,BANKURA SADAR SDO,MEJIA,MEJHIA,0,Rural,BDO,BAN/P/R/01911,2,1,MEJIA:BANKURA:722143,23.5654817,87.099024,40460441590,03241250020,NO,t,4,12,1460,2,722143
1044,"ADA OFFICE, SRIKHANDA, KISHAN MANDI, SRIKHANDA",PURBA BARDHAMAN,KATWA,KATWA I,SRIKHANDA,1.5,Rural,ADA Office,PUB/L/R/01451,2,0,"Srikhanda (Near Bus Stand), P.O. - Srikhanda, P.S. - Katwa, Dist. - Purba Bardhaman, Pin - 713150",23.6045362,88.0674594,40460347542,03453297049,NO,t,5,253,1645,51,713150
822,SAGARPARA GP,MURSHIDABAD,DOMKAL SDO,JALANGI,SAGARPARA,0,Rural,GP,MUR/L/R/00801,1,0,"VILL-NARSINGHAPUR, P.O+P.S-SAGARPARA, DIST-MURSHIDABAD, PIN-742306",24.2061433,88.6991969,40460319332,03481250013,NO,t,17,150,656,32,742306
3047,RADHARGHAT-I GP,MURSHIDABAD,BERHAMPORE SDO,BERHAMPORE,RADHARGHAT-I,0,Rural,GP,MUR/S/R/00943,2,0,"VILL- GOALJAN,RADHARGHAT ,P.S- BERHAMPORE, DIST - MURSHIDABAD, PIN -742187",24.1061969,88.2317218,40460323916,,NO,t,17,142,584,31,742166
3094,SI OFFICE KALIGANJ,NADIA,KRISHNAGAR SADAR SDO,KALIGANJ,DEBAGRAM,1.5,Rural,CLRC,NAD/S/R/01346,2,0,"VILL+PO-DEBAGRAM, PS- KALIGANJ, PIN-741137",23.6986448,88.2958764,40460328879,,NO,t,18,171,907,37,741238
600,SITTONG III GP,DARJEELING,KURSEONG SDO,KURSEONG,SITTONG III,0,Rural,GP,DAR/L/R/00042,2,0,Uttar Purba Shelpu,26.9375003,88.3976609,40460760661,,NO,t,8,71,3318,16,734008
1411,SITTONG I GP,DARJEELING,KURSEONG SDO,KURSEONG,SITTONG I,0,Rural,GP,DAR/H/R/00068,2,0,Ghalaytar  ,26.9250083,88.3763833,40458701712,,NO,t,8,71,3316,16,734008
3513,DHUPGURI MUNICIPALITY,JALPAIGURI,JALPAIGURI SDO,DHUPGURI MUNICIPALITY,WARD NO.-10,0.10,Urban,Municipality,JAL/U/U/00221,2,1,Ward no-10 PO- Dhupguri Dist-alpaiguri PIN-735210,26.5787742,89.007953,40460542633,"",YES,t,13,386,8028,25,735210
1553,JAMIRAPAL GP,JHARGRAM,JHARGRAM SDO,NAYAGRAM,JAMIRAPAL,0,Rural,GP,JHA/H/R/02825,2,0,"Vill+PO-Jmairapal,Pin-721426",21.9846011,87.2067106,40458703287,,NO,t,22,123,2103,27,721426
59,KRISHNAGAR SADAR SDO,NADIA,KRISHNAGAR SADAR SDO,KRISHNANAGAR MUNICIPALITY,WARD NO.-5,0.5,Urban,SDO,NAD/P/U/01189,2,1,"S.D.O Sadar,Nadia ,Pin =741101",23.4060988,88.4821329,40460342339,,NO,t,18,423,8342,37,741101
2337,MOHANPUR GP,PASCHIM MEDINIPUR,KHARAGPUR,MOHANPUR,MOHANPUR,0,Rural,GP,PAM/H/R/02691,1,0,"VILL-MOHANPURPO-MOHANPURPS-MOHANPURPIN-
721436DIST-PASCHIM  MIDNAPORE",21.8419532,87.4221952,40460340433,,NO,t,16,227,1969,48,721436
2729,CHHATNA-II GP,BANKURA,BANKURA SADAR SDO,CHHATNA,CHHATNA-II,0,Rural,GP,BAN/S/R/02061,2,0,Dubrajpur         ,23.3108389,86.9576648,40460632540,,YES,t,4,10,1390,2,722132
2333,LAUDOHA GP,PASCHIM BARDHAMAN,DURGAPUR,DURGAPUR FARIDPUR,LAUDOHA,0,Rural,GP,PAB/H/R/01682,2,0,"Vill + P.O:-  Laudoha , PS :- Faridpur , Pin:- 713385",23.6616247,87.306438,40460340206,03412670016,NO,t,23,212,1783,46,713385
3703,PEDONG BLOCK BSK,KALIMPONG,KALIMPONG SDO,PEDONG,PEDONG,0,Rural,BDO,KAL/P/R/00140,1,1,"PEDONG DEVELOPMENT BLOCK, PEDONG-734311",27.1576066,88.6134239,40460742019,,NO,t,21,126,3242,28,734311
524,GANDHI PATHAGAR,COOCH BEHAR,MATHABHANGA SDO,SITALKUCHI,SITALKUCHI,2.5,Rural,Library,COO/L/R/00313,2,0,"VILL+P.O-BAMANPARA, P.S-SITALKUCHI, COOCHBEHAR, PIN-736158",26.1770683,89.1812983,40460740077,,YES,t,7,55,111,10,736158
92,FALAKATA BDO,ALIPURDUAR,ALIPURDUAR SDO,FALAKATA,PARNGERPAR,0.6,Rural,BDO,ALI/P/R/00232,2,1,"Babupara, Falakata, Alipurduar, 735211",26.5240745,89.2002576,40460343728,,NO,t,20,3,251,1,735211
1643,RANINAGAR-I GP,MURSHIDABAD,DOMKAL SDO,RANINAGAR II,RANINAGAR-I,1.0,Rural,GP,MUR/H/R/00851,2,0,"RANINAGAR, DIST-MURSHIDABAD,PIN-742308
",24.224185,88.549363,40460458195,,NO,t,17,149,673,32,742308
93,KALCHINI BDO,ALIPURDUAR,ALIPURDUAR SDO,KALCHINI,LATABARI,1.6,Rural,BDO,ALI/P/R/00233,2,1,KALCHINI BDO FFICE POST HAMILTONGANJ PS KALCHINI 735217,26.6892214,89.429245,40460343773,,NO,t,20,4,257,1,735214
2892,SI OFFICE RISHRA,HOOGHLY,SIRAMPUR SDO,RISHRA MUNICIPALITY,WARD NO.-16,3,Urban,CLRC,HOO/S/U/02581,2,0,"KISHOLOY SISHU UDUDAN, DASPARA, WARD NO- 16, P.O- MOREPUKUR, P.S- RISHRA, DIST- HOOGHLY.",22.7208005,88.3415301,40460759714,,NO,t,11,376,7895,22,712250
940,RAJARHAT BISHNUPUR - II PANCHAYAT GP,NORTH 24 PARGANAS,BIDHANNAGAR,RAJARHAT,RAJARHAT BISHNUPUR-II,0,Rural,GP,N24/L/R/02180,2,0,"CHOTO CHANDPUR, RAJARHAT, NORTH 24 PARGANAS",22.6162516,88.5027868,40460338424,,NO,t,2,207,2783,43,700135
3323,SI OFFICE RAGHUNAATHPUR II,PURULIA,RAGHUNATHPUR,RAGHUNATHPUR II,CHELIAMA,1,Rural,CLRC,PUR/S/R/01851,2,0,VILL+PO-CHELYAMA P.S -RAGHUNATHPUR   PIN NO-723146,23.6221897,86.5451874,40460446327,,NO,t,19,301,1344,61,723146
2687,BONHOOGHLY-II GP,SOUTH 24 PARGANAS,BARUIPUR,SONARPUR,BONHOOGHLY-II,0,Rural,GP,S24/H/R/03260,1,0,"VILL - Bonhugli, P.O- Bonhugli, P.S- NArendrapur, PIN - 700103",22.4334576,88.3670433,40460620216,"",YES,t,3,316,2985,63,700103
2057,CHALTABERIA GP,SOUTH 24 PARGANAS,BARUIPUR,JAYNAGAR I,CHALTABERIA,0,Rural,GP,S24/H/R/03184,2,0,"VILL- ULURDANRI, PO- CHALTABERIA",22.2399929,88.506311,40460763786,,NO,t,3,313,2955,63,743337
3666,MAJU GP,HOWRAH,SADAR SDO,JAGATBALLAVPUR,MAJU,0,Rural,GP,HOW/L/R/03024,2,0,MAJU-HOWRAH,22.609243,88.0861304,40460639023,03214230240,NO,t,12,99,2383,23,711414
75,CONTAI SDO,PURBA MEDINIPUR,CONTAI,CONTAI   MUNICIPALITY,WARD NO.-11,0.25,Urban,SDO,PUM/P/R/03336,2,0,"VILL: Kungarpur, Ward No - 11, P.O- CONTAI, P.S- CONTAI, PIN- 721401, BLOCK- CONTAI 1",21.7778093,87.7494763,40460342974,03220255350,NO,t,15,473,8675,54,721401
3369,HAKIM PARA BALIKA VIDYALAYA(PRY.SEC),DARJEELING,SILIGURI SDO,SILIGURI MUNICIPAL CORPORATION,WARD NO.-17,2.5,Urban,CLRC,DAR/S/R/00108,2,0,"HAKIM PARA BALIKA VIDYALAYA,SILIGURI, PIN-734001",26.7198861,88.427431,40460456482,"",YES,t,8,365,8545,18,734001
1578,BARUI GP,MALDAH,CHANCHAL SDO,HARISCHANDRAPUR I,BOROI,0,Rural,GP,MAL/H/R/00649,1,0,"VILL-PANCHLA, P.O-BOROI, P.S-HARISHCHANDRAPUR,MALDA",25.4946839,87.984495,40458703538,03513259216,NO,t,14,138,438,29,732140
3433,JAINGAON GP,UTTAR DINAJPUR,ISLAMPUR SDO,GOALPOKHER-I,JAINGAON,0,Rural,GP,UDR/S/R/00510,2,0,"VILL-LODHAN, PO-GOALPOKHER, PS-GOALPOKHER",26.0762686,88.1085445,40460529441,,NO,t,10,340,301,67,733210
3574,ULUBERIA MUNICIPALITY,HOWRAH,ULUBERIA SDO,ULUBERIA MUNICIPALITY,WARD NO.-27,0,Urban,Municipality,HOW/U/R/03009,2,1,"OT Road, Bazarpara, Uluberia, Howrah, 711315",22.4681606,88.0983176,40460624346,,YES,t,12,382,8398,24,711315
3033,SI OFFICE BELDANGA WEST,MURSHIDABAD,BERHAMPORE SDO,BELDANGA II,SHAKTIPUR,1.2,Rural,CLRC,MUR/S/R/00929,1,0,"VILL- SAKTIPUR , P.O+P.S.- SAKTIPUR, DIST- MURSHIDABAD, PIN-742163",23.8615331,88.1953639,40460323279,03482296408,NO,t,17,144,616,31,742163
450,BELUT-RASULPUR GP,BANKURA,BISHNUPUR SDO,PATRASAYER,BELUT RASULPUR,0,Rural,GP,BAN/L/R/01928,2,0,"Vill-Kalikapur,Post-Belut,P.S-Patrasayer, 
Dist-Bankura",23.2218855,87.5879571,40460635530,03244272033,YES,t,4,26,1479,3,722206
2725,MORAR GP,BANKURA,BISHNUPUR SDO,BISHNUPUR,MORAR,0,Rural,GP,BAN/S/R/02057,2,0,"MORAR GRAM PANCHAYAT VILL 2 NO BASUDEBPUR CAMP , PO BISHNUPUR PIN 722122",23.0384389,87.3153464,40460632277,,YES,t,4,23,1385,3,722122
2882,SI OFFICE KHANAKUL RAJA RAMMOHAN,HOOGHLY,ARAMBAGH SDO,KHANAKUL-I,RAMMOHAN - I,1.5,Rural,CLRC,HOO/S/R/02571,2,0,"VILL-RADHANAGAR, P.O-NANGULPARA, P.S-KHANAKUL, DIST-HOOGHLY, PIN-712406 ",22.7284525,87.8664793,40460759102,,NO,t,11,79,2631,19,712406
36,GANGARAMPUR SDO,DAKSHIN DINAJPUR,GANGARAMPUR SDO,BUNIADPUR MUNICIPALITY,WARD NO.-3,0,Urban,SDO,DDR/P/R/00521,2,0,"GANGARAMPUR  SDO OFFICE AT BUNIADPUR, PS: BANSHIHARI, DIST: DAKSHIN DINAJ PUR, PIN NO: 733121",25.3948845,88.3963091,40460334837,03524291169,NO,t,9,360,8117,14,733121
67,DURGAPUR SUB-DIVISION,PASCHIM BARDHAMAN,DURGAPUR,DURGAPUR MUNICIPAL CORPORATION,WARD NO.-22,1,Urban,SDO,PAB/P/U/01620,2,1,City centre Durgapur 713216,23.536535,87.2980372,40460342588,,NO,t,23,458,9132,46,713216
1257,RAUTORA GP,BANKURA,KHATRA SDO,RANIBANDH,ROUTARA,0,Rural,GP,BAN/H/R/01981,2,0,"VILL+PO - JHILIMILI , DIST - BANKURA",22.8102411,86.644637,40458699995,03243240218,YES,t,4,18,1503,4,722135
2373,MONGOLKOTE GP,PURBA BARDHAMAN,KATWA,MONGALKOTE,MONGALKOTE,0,Rural,GP,PUB/H/R/01549,2,0,"VILL- KAMALPUR, P.O.- MONGALKOTE, P.S.- MONGALKOTE, DIST- PURBA BARDHAMAN
",23.5281114,87.8985078,40460439104,,NO,t,5,250,1703,51,713147
1386,"ADA OFFICE, TEOR, HILI",DAKSHIN DINAJPUR,BALURGHAT SDO,HILI,BINSHIRA,0.5,Rural,ADA Office,DDR/H/R/00549,2,0,"Teor, Hili",25.2590205,88.886131,40458701393,,NO,t,9,61,411,13,733145
2422,PARA RH,PURULIA,RAGHUNATHPUR,PARA,PARA,0.1,Rural,Health Center,PUR/H/R/01830,2,0,"Para BPHC (RH), Village- Para, P.O+P.S.-Para, District- Purulia, Pin code- 723155",23.5126739,86.5150808,40460441443,,NO,t,19,299,1307,61,723155
3338,SI OFFICE JHALDA 3,PURULIA,JHALDA,JHALDA MUNICIPALITY,WARD NO.-3,0.5,Urban,CLRC,PUR/S/R/01866,2,0,"AT+PO-JHALDA, DIST-PURULIA, WB PIN-723202",23.3685163,85.9737689,40460455058,,NO,t,19,478,8837,59,723202
1940,ARGOAL GP,PURBA MEDINIPUR,EGRA,PATASHPUR II,ARGOAL,0,Rural,GP,PUM/H/R/03421,2,0,"Vill - Samaspur, P.O. - Brajaballavpur , P.S. - Patashpur, Pin-721456",21.949948,87.6591821,40460643450,,NO,t,15,273,2266,55,721456
74,BURDWAN CENTRAL CO-OPERATIVE BANK LTD. BSK,PURBA BARDHAMAN,BARDHAMAN SADAR NORTH,BURDWAN MUNICIPALITY,WARD NO.-9,1,Urban,BANK,PUB/P/R/01383,2,0,"Treasury Building (Ground floor), Court Compound, Bardhaman, 713101",23.2398837,87.8681909,40460342918,03422976266,NO,t,5,467,8920,52,713101
2394,CHISTIPUR-I GP,PURBA MEDINIPUR,EGRA,PATASHPUR I,CHISTIPUR-I,0,Rural,GP,PUM/H/R/03480,2,0,"Vill - Gonarah, P.O. - Manglamaro, P.S. - Patashpur, Pin-721434",22.0806735,87.6438869,40460440223,,NO,t,15,272,2256,55,721434
2423,PATHARDIH RH,PURULIA,JHALDA,BAGHMUNDI,BAGHMUNDI,2.5,Rural,Health Center,PUR/H/R/01831,2,0,"AT+POST-PATHARDIH,PS-BAGHMUNDI,DIST-PURULIA,PIN-723152 ",23.1916442,86.0595444,40460441454,,YES,t,19,298,1194,59,723152
3452,SOMPARA-I GP,MURSHIDABAD,BERHAMPORE SDO,BELDANGA II,SOMPARA-I,0,Rural,GP,MUR/L/R/00976,2,0,"ADRESS- MANIKYAHAR ,POST- SOMPARA, 742163 MURSHIDAABAD WB",23.8299442,88.2129413,40460540512,03482296450,NO,t,17,144,618,31,742163
3502,"BSK VIP / KANKURGACHI, (BR-III)",KOLKATA,KOLKATA MUNICIPAL CORPORATION,KOLKATA MUNICIPAL CORPORATION,WARD NO.-33,0,Urban,Borough Office,KOL/S/U/03073,2,1,"187,VIP MARKET,KOLKATA: 700054",22.5751555,88.3902314,40460542010,03323200090,YES,t,24,391,9324,69,700054
2427,PATHARBERIA JOYCHANDIPUR  GP,SOUTH 24 PARGANAS,ALIPORE SADAR,BISHNUPUR II,CHANDI,0,Rural,GP,S24/H/R/03227,2,0,"VILL- KHASTIKA, P.O- BAKHRHAT",22.3882361,88.2150115,40460449464,,NO,t,3,306,3193,62,743377
2854,SI OFFICE ARAMBAGH,HOOGHLY,ARAMBAGH SDO,ARAMBAGH MUNICIPALITY,WARD NO.-6,2,Urban,CLRC,HOO/S/R/02543,1,0,"WARD NO - 6, PANCHAYET SAMITI BUILDING, NEAR RABINDRA BHABAN , PIN- 712601",22.887762,87.7848061,40460757604,,NO,t,11,368,8619,19,712601
1963,JANKA GP,PURBA MEDINIPUR,CONTAI,KHEJURI II,JANKA,0,Rural,GP,PUM/H/R/03444,2,0,"Vill + P.O. - Janka , P.S.- Khejuri, Pin-721431",21.8560162,87.9158237,40460744572,03220282042,NO,t,15,278,2308,54,721431
2047,BHANGOR PHC,SOUTH 24 PARGANAS,BARUIPUR,BHANGAR II,CHALTABERIA,0.5,Rural,Health Center,S24/H/R/03174,2,0,"VILL-BHANGAR BIJAYGANJ BAZAR,P.O-BHANGAR,P.S-KASHIPUR,DIST-SOUTH 24 PARGANAS,PIN NO-743502",22.5164768,88.6063666,40460756940,"",YES,t,3,312,2935,63,743502
2159,NALHATI RH,BIRBHUM,RAMPURHAT SDO,NALHATI MUNICIPALITY,WARD NO.-10,0.5,Urban,Health Center,BIR/H/R/01126,2,0,"ARUNACHAL POLLY, WARD NO 10, NALHATI(T.S), DIST-BIRBHUM, W.B, PIN- 731243",24.2981815,87.8249752,40460837092,,NO,t,6,349,9269,6,731220
1163,MILAN TIRTHA,SOUTH 24 PARGANAS,ALIPORE SADAR,THAKURPUKUR MAHESHTALA,CHATTA,3,Urban,Library,S24/L/U/03144,2,0,"VILL:KALAGACHHIA,P0:THAKURPUKUR,PS:MAHESHTALA,PIN NO:700063",22.477531,88.292411,40458698981,"",NO,t,3,309,3215,62,700141
2493,KUSHMORE-I GP,BIRBHUM,RAMPURHAT SDO,MURARAI-II,KUSHMORE-I,0,Rural,GP,BIR/H/R/01136,2,0,"VILL-AMUDDYA,PO-CHHATINA",24.3648624,87.929201,40460461287,,NO,t,6,47,1178,6,731238
2214,B. B. DHAR RH,HOWRAH,ULUBERIA SDO,AMTA-II,AMORAGORI,2,Rural,Health Center,HOW/H/R/02949,2,0,"VILL& P.O-AMORAGORI, PS- JOYPUR, DIST- HOWRAH, PIN- 711401",22.6068982,87.935074,40460326021,,YES,t,12,103,2426,24,711401
776,UTTAR CHANDIPUR GP,MALDAH,MALDA SADAR SDO,MANIKCHAK,UTTAR CHANDIPUR,0,Rural,GP,MAL/L/R/00644,1,0,"Vill-Uttar Chandipur, PO-Uttar Chandipur, Manikchak, Malda",25.0819677,87.8975326,40460842456,,NO,t,14,133,528,30,732203
3463,MURUTIA GP,NADIA,TEHATTA SDO,KARIMPUR II,MURUTIA,0,Rural,GP,NAD/L/R/01365,2,0,"VILL+ P.O- BALIADANGA,PS-MURUTIA,DIST- NADIA,PIN- 741152",23.9380833,88.6483524,40460541094,,NO,t,18,182,836,39,741152
2175,PUNDIBARI BPHC,COOCH BEHAR,COOCHBEHAR SADAR SDO,COOCH BEHAR -II,PUNDIBARI,0.1,Rural,Health Center,COO/H/R/00383,2,0,"PUNDIBARI,COOCH BEHAR,736165",26.4120182,89.3824149,40460320507,,NO,t,7,49,27,8,736165
2272,GOKARNA-I GP,MURSHIDABAD,KANDI SDO,KANDI,GOKARNA-I,0,Rural,GP,MUR/H/R/00896,2,0,"VILL AND PO- GOKARNA , PS- KANDI, MSD, PIN-742136",24.0392581,88.1151305,40460332046,03484296393,NO,t,17,158,727,34,742136
3455,CHOAPARA GP,MURSHIDABAD,DOMKAL SDO,JALANGI,CHOAPARA,0,Rural,GP,MUR/L/R/00979,2,0,"VILL+P.O-CHOAPARA, P.S-JALANGI, DIST-MURSHIDABAD, PIN-742305",24.1171661,88.6844723,40460540635,034181235086,NO,t,17,150,660,32,742305
735,MATIALI-BATABARI-II GP,JALPAIGURI,MAL SDO,MATIALI,MATIALI-BATABARI-II,0,Rural,GP,JAL/L/R/00160,2,0,"UTTAR DHUPJHORA
Post Office :BATABARI
District : JALPAIGURI
Pin Code:735206
",26.8367072,88.8119542,40460840210,"",YES,t,13,114,191,26,735206
1922,RAMNAGAR P.H.C.,PURBA BARDHAMAN,BARDHAMAN SADAR NORTH,AUSGRAM II,RAMNAGAR,1,Rural,Health Center,PUB/H/R/01518,2,0,"Goswami Kanda Mullikpur,P.O-Uttar Ramnagar,P.S-Ausgram,Pin-713152",23.5775908,87.6182223,40460642377,,NO,t,5,238,1556,52,713152
1933,SUDPUR GP,PURBA BARDHAMAN,KATWA,KATWA I,SUDPUR,0,Rural,GP,PUB/H/R/01529,2,0,"VILL+P.O.-SUDPUR, PIN-713150",23.5907426,88.1288101,40460643121,03453297040,NO,t,5,253,1646,51,713150
3600,BISHNUPUR MUNICIPALITY,BANKURA,BISHNUPUR SDO,BISHNUPUR MUNICIPALITY,WARD NO.-15,0,Urban,Municipality,BAN/U/U/02106,2,1,"BISHNUPUR MUNICIPALITY, Office Building, BISHNUPUR,PIN-722122",23.0711273,87.3163082,40460625736,03244256916,YES,t,4,345,6958,3,722122
1349,THIBA GP,BIRBHUM,BOLPUR SDO,LABPUR,THIBA,0,Rural,GP,BIR/H/R/01111,2,0,"Thiba, Birbhum",23.8195493,87.8926373,40458701008,03463297508,NO,t,6,39,1108,5,731303
3518,KALIYAGANJ MUNICIPALITY,UTTAR DINAJPUR,RAIGANJ SDO,KALIAGANJ MUNICIPALITY,WARD NO.-15,2,Urban,Municipality,UDR/U/U/00517,2,1,"VILL - DAKBANGLA RAMKRISHNA SARANI , P.O - KALIYAGANJ , P.S - KALIYAGANJ , DIST - UTTAR DINAJPUR , PIN - 733129",25.6378537,88.3272756,40460551716,03523259107,YES,t,10,490,6528,68,733129
1588,KSHEMPUR GP,MALDAH,CHANCHAL SDO,CHANCHAL II,KSHEMPUR,0,Rural,GP,MAL/H/R/00659,2,0,"Vill-Kshempur, P.O.- Chorolmoni, P.S.- Chanchal",25.2984414,87.9462748,40458703684,,NO,t,14,137,466,29,732139
3312,SI OFFICE SRIRAMPUR,PURBA MEDINIPUR,TAMLUK,TAMLUK,BISHNUBAR-I,1,Rural,CLRC,PUM/S/R/03545,2,0,"VILL: NAIKURI, P.O- NAIKURI, P.S- TAMLUK, PIN- 721653, BLOCK- TAMLUK",22.3180657,87.8506119,40460445710,03228297325,NO,t,15,260,2140,57,721653
1630,MIRZAPUR GP,MURSHIDABAD,JANGIPUR SDO,RAGHUNATHGANJ I,MIRZAPUR,0,Rural,GP,MUR/H/R/00838,2,0,"VILL-GANKAR , P.O-MIRJAPUR,PS-P.S-RAGHUNATHGANJ,742227",24.4068639,88.063111,40460457191,,NO,t,17,151,775,33,742227
2907,SHYAMPUR GP,HOWRAH,ULUBERIA SDO,SHYAMPUR-I,SHYAMPUR,0,Rural,GP,HOW/S/R/02981,2,0,"Vill. - Shyampur
P.O. - Shyampur
P.S. - Shyampur
Dist. - Howrah
Pin - 711314",22.2983755,88.0295687,40460767271,,NO,t,12,106,2464,24,711314
2726,RADHANAGAR GP,BANKURA,BISHNUPUR SDO,BISHNUPUR,RADHANAGAR,0,Rural,GP,BAN/S/R/02058,2,0,"Name- Radhanagar Gram Panchayat, Village- Radhanagar, P.O.- Bon-Radhanagar, Pin Code-722157",23.1559041,87.3221038,40460632324,"",YES,t,4,23,1386,3,722157
473,MEJIA GP,BANKURA,BANKURA SADAR SDO,MEJIA,MEJHIA,0,Rural,GP,BAN/L/R/01948,2,0,"Mejia Gram Panchayat Office
Vill+PO- Mejia, Dist- Bankura",23.5682446,87.1044805,40460636667,"",YES,t,4,12,1460,2,722143
2932,DHULAGORI GP,HOWRAH,SADAR SDO,SANKRAIL,DHULAGORI,0,Rural,GP,HOW/S/R/03006,2,0,"Vill +PO Dhulagori , Sankrail ",22.5865848,88.1818425,40460828769,,NO,t,12,98,2391,23,711302
2215,BAGNAN-I GP,HOWRAH,ULUBERIA SDO,BAGNAN-I,BAGNAN - I,0,Rural,GP,HOW/H/R/02950,2,0,VILL- BAGNAN,22.4663003,87.9620433,40460326032,,YES,t,12,104,2442,24,711303
1361,DEWANGANJ GP,COOCH BEHAR,MEKHLIGANJ SDO,HALDIBARI,DAWAN GANJ,0,Rural,GP,COO/H/R/00354,2,0,"VILL+POST- DEWANGANJ , HALDIBARI",26.2930207,88.8563699,40458701122,,NO,t,7,57,126,11,735122
2079,KUCHITALA PHC,SOUTH 24 PARGANAS,CANNING,CANNING II,SARENGABAD,0.3,Rural,Health Center,S24/H/R/03206,2,0,"VILL-KHUNCHITALA,P.O-J.S.BAD,P.S-JIBANTALA,SOUTH 24 PGS,PIN-43378",22.4081645,88.6410501,40460765138,"",YES,t,3,319,3013,64,743376
2252,GAZOLE-II GP,MALDAH,MALDA SADAR SDO,GAZOLE,GAZOLE-II,0,Rural,GP,MAL/H/R/00685,2,0,"GAZOLE II  GP OFFICE ,VILL+PO- PANCHPARA, P.S.- GAZOLE,DIST- MALDA",25.2184536,88.1599737,40460327398,,NO,t,14,128,494,30,732124
1467,RAJHATI-I GP,HOOGHLY,ARAMBAGH SDO,KHANAKUL-II,RAJHATI-I,0,Rural,GP,HOO/H/R/02509,2,0,"VILL- RAJHATI, P.O.- RAJHATI BANDAR, P.S.- KHANAKUL, DISTRICT- HOOGHLY, PIN- 712417",22.6729335,87.8389217,40458702319,03211266039,NO,t,11,80,2646,19,712417
2206,KANAIPUR GP,HOOGHLY,SIRAMPUR SDO,SRIRAMPUR UTTARPARA,KANAIPUR,0,Rural,GP,HOO/H/R/02528,2,0,"KANAIPUR, KONNAGAR, NABAGRAM COLONY, WEST BENGAL, PIN-712234",22.7023304,88.3273785,40460321602,03326731130,NO,t,11,91,2702,22,712234
559,PANJUL GP,DAKSHIN DINAJPUR,BALURGHAT SDO,HILI,PANJUL,0,Rural,GP,DDR/L/R/00531,2,0,"VILL: PANJUL, P.O: FATEPUR, P.S: HILI, PIN: 733126",25.2733862,88.9797507,40460752129,03522250040,NO,t,9,61,413,13,733126
246,MURSHIDABAD JIAGANJ BDO,MURSHIDABAD,LALBAG SDO,MURSHIDABAD MUNICIPALITY,WARD NO.-4,2.0,Urban,BDO,MUR/P/R/00757,2,0,"BDO OFFICE MORE, LALBAGH, MURSHIDABAD, 742149",24.1703678,88.2838497,40460465475,03482270048,NO,t,17,416,8589,35,742149
2962,GOPIBALLAVPUR GP,JHARGRAM,JHARGRAM SDO,GOPIBALLAVPUR-I,GOPIBALLAVPUR,0,Rural,GP,JHA/S/R/02864,2,0,At+P.O.: Gopiballavpur,22.2109739,86.895171,40460837569,03221266305,NO,t,22,120,2066,27,721506
262,KALYANI,NADIA,KALYANI SDO,KALYANI,MADANPUR-I,2,Rural,BDO,NAD/P/R/01197,2,1,"KALYANI BDO.VILL-JANGAL ,PO-MADANPUR,PS-CHAKDAHA,NADIA, PIN-741245",23.0269457,88.4925306,40460466648,,NO,t,18,183,1005,36,741245
862,KALINGA GP,NADIA,KRISHNAGAR SADAR SDO,CHAPRA,KALINGA,0,Rural,GP,NAD/L/R/01228,2,0,Kalinga          ,23.4964155,88.5967411,40460324681,,NO,t,18,174,894,37,741166
1910,NABAGRAM P.H.C.,PURBA BARDHAMAN,BARDHAMAN SADAR SOUTH,JAMALPUR,AJHAPUR,5,Rural,Health Center,PUB/H/R/01506,2,0,"VILL+PO-NABAGRAM, PS-JAMALPUR, DIST-PURBA BARDHAMAN, PIN-713166",23.1119281,88.0562617,40460641475,,YES,t,5,246,1611,53,713166
