district_id,district_name,service_id,service_name,unique_citizen_count,citizen_percentage,rank_in_district
14.0,MALDAH,384,Search - Fertilizer License Status ,7,0.0,92.0
14.0,MALDAH,412,Apply - Certified Copy of Marriage Records,7,0.0,92.0
14.0,MALDAH,120,Apply - Renewal of Fire Safety Certificate,6,0.0,93.0
14.0,MALDAH,187,Search- Nirmal Bangla scheme,6,0.0,93.0
14.0,MALDAH,218,Search - Muktidhara Scheme Information ,6,0.0,93.0
14.0,MALDAH,242,Apply - Payment of Municipal & Corporation Tax,6,0.0,93.0
14.0,MALDAH,305,Apply - National Talent Search Examination (NTSE),6,0.0,93.0
14.0,MALDAH,307,Apply - Approval of Building/Plan,6,0.0,93.0
14.0,MALDAH,338,Apply - Online Mutation Application (only for KMC),6,0.0,93.0
14.0,MALDAH,415,Apply - Request to Change of Marriage Officer,6,0.0,93.0
14.0,MALDAH,417,Status - Application Banglashree Scheme,6,0.0,93.0
14.0,MALDAH,91,Search - Diary Scheme Information,5,0.0,94.0
14.0,MALDAH,160,Search - Agriculture & Irrigation Schemes,5,0.0,94.0
14.0,MALDAH,214,Apply - SSC Examination Application,5,0.0,94.0
14.0,MALDAH,332,Search - Unpaid Water Supply Demand Print,5,0.0,94.0
14.0,MALDAH,342,Search - Printing of Renewal Demand (CE)  (only for KMC),5,0.0,94.0
14.0,MALDAH,349,dashboard for online building permit and other eodb related services  (only for KMC),5,0.0,94.0
14.0,MALDAH,378,Apply - New Conductor Licence Application ,5,0.0,94.0
14.0,MALDAH,399,Apply - FPC Enrollment,5,0.0,94.0
14.0,MALDAH,422,Search - Welcome Letter New Connection (LT),5,0.0,94.0
14.0,MALDAH,483,Registration & Admission,5,0.0,94.0
14.0,MALDAH,73,Apply - Fertilizer License Application,4,0.0,95.0
14.0,MALDAH,152,Apply - Refinance of Term Loan,4,0.0,95.0
14.0,MALDAH,179,Apply - Fresh Term Loan Application,4,0.0,95.0
14.0,MALDAH,250,Search - SWM Demand Print,4,0.0,95.0
14.0,MALDAH,265,Search - Jal Dharo Jal Bharo Scheme,4,0.0,95.0
14.0,MALDAH,276,Search - Gitanjali Scheme Information,4,0.0,95.0
14.0,MALDAH,328,Search - Drainage Demand Print,4,0.0,95.0
14.0,MALDAH,351,Online water connection (domestic),4,0.0,95.0
14.0,MALDAH,383,Renewal - Fertilizer License,4,0.0,95.0
14.0,MALDAH,398,Apply - Recognition of Service Providers,4,0.0,95.0
14.0,MALDAH,459,Modify - Group Loan Application,4,0.0,95.0
14.0,MALDAH,460,Apply - Refinance of Group Loan,4,0.0,95.0
14.0,MALDAH,490,Apply - Renewal of Fire License,4,0.0,95.0
14.0,MALDAH,176,Apply - Banglashree Scheme,4,0.0,95.0
14.0,MALDAH,100,Apply - License for e-Parimap,4,0.0,95.0
14.0,MALDAH,10,Apply - Online Application for WBPRB,3,0.0,96.0
14.0,MALDAH,17,Apply - Passport Applications,3,0.0,96.0
14.0,MALDAH,74,Fertilizer license renewal/modification,3,0.0,96.0
14.0,MALDAH,78,Renew Insecticide License,3,0.0,96.0
14.0,MALDAH,153,Search - Transfer Case of Arms License Information,3,0.0,96.0
14.0,MALDAH,157,Search - Firecracker License Information,3,0.0,96.0
14.0,MALDAH,180,Apply - SHG Loan Application,3,0.0,96.0
14.0,MALDAH,185,Search - Anandadhara Scheme,3,0.0,96.0
14.0,MALDAH,192,Application for EWS Certificates,3,0.0,96.0
14.0,MALDAH,202,Apply - Renewal of Electrical Supervisor License,3,0.0,96.0
14.0,MALDAH,203,Apply - Contractors License,3,0.0,96.0
14.0,MALDAH,244,Search - e-Services Information of Municipal / Urban services,3,0.0,96.0
14.0,MALDAH,340,Search - Download NOC (only for KMC),3,0.0,96.0
14.0,MALDAH,346,Apply - Defaulter Renewal Application Demand Printing (CE),3,0.0,96.0
14.0,MALDAH,348,Modify - Minor Change in Existing CE  (only for KMC),3,0.0,96.0
14.0,MALDAH,370,Apply - Certificate of Non-Forest Land,3,0.0,96.0
14.0,MALDAH,371,Search - Application Status of Certificate of Non-Forest Land,3,0.0,96.0
14.0,MALDAH,386,Search - Insecticide License Status ,3,0.0,96.0
14.0,MALDAH,423,Apply - Diploma in Pharmacy,3,0.0,96.0
14.0,MALDAH,487,Apply - Assessment of Property Tax at NKDA,3,0.0,96.0
14.0,MALDAH,263,Apply - Cooperative Home Registration,3,0.0,96.0
14.0,MALDAH,466,Vahan - Mobile Number Update,3,0.0,96.0
14.0,MALDAH,87,Apply - Application for Farm Produce Transport,2,0.0,97.0
14.0,MALDAH,88,Search - Price Information of Daily Market,2,0.0,97.0
14.0,MALDAH,98,Search - Consumer Rights Information,2,0.0,97.0
14.0,MALDAH,167,"Apply - Shops & Establishment, Register - New/ Renewal of Certificate for Registration",2,0.0,97.0
14.0,MALDAH,183,Modify - Term Loan Application,2,0.0,97.0
14.0,MALDAH,219,Apply - SVSKP Application ,2,0.0,97.0
14.0,MALDAH,273,Search - Khelasree Scheme,2,0.0,97.0
14.0,MALDAH,274,Search - Club Grant,2,0.0,97.0
14.0,MALDAH,296,Search - Entrance Result of Admission in Government ITI,2,0.0,97.0
14.0,MALDAH,314,Search  - Counselling for Result for VOCLET,2,0.0,97.0
14.0,MALDAH,350,Online application for water tanker,2,0.0,97.0
14.0,MALDAH,380,Search Status of Seed License,2,0.0,97.0
14.0,MALDAH,387,Download - Certificate of Insecticide License,2,0.0,97.0
14.0,MALDAH,401,Online Application for Defaulter Renewal Application,2,0.0,97.0
14.0,MALDAH,411,Online Request for Certificate Copy by Citizens,2,0.0,97.0
14.0,MALDAH,418,Search - Download Certificate of Banglashree Scheme,2,0.0,97.0
14.0,MALDAH,430,Search - Print Unpaid Bills and F/S Bill ,2,0.0,97.0
14.0,MALDAH,462,Apply - Fitness Renewal,2,0.0,97.0
14.0,MALDAH,492,Apply - Issuance of Revised Fire Safety Recommendation,2,0.0,97.0
14.0,MALDAH,493,Apply - Registration of Association of Apartment Owners,2,0.0,97.0
14.0,MALDAH,494,Apply - Form -B under West Bengal Apartment Ownership act 1972,2,0.0,97.0
14.0,MALDAH,503,Edit - Bhabishyat Credit Card Scheme (WBBCCS) ,2,0.0,97.0
14.0,MALDAH,505,Search - Bhabishyat Credit Card Scheme Status (WBBCCS),2,0.0,97.0
14.0,MALDAH,360,Download -License Certificate (e-Parimap),2,0.0,97.0
14.0,MALDAH,359,Download  - Registration Certificate (e-Parimap),2,0.0,97.0
14.0,MALDAH,488,Apply - Issuance of Record of Title (Mutation) by NKDA,2,0.0,97.0
14.0,MALDAH,76,Renewal - Seed License,1,0.0,98.0
14.0,MALDAH,79,New Insecticide License,1,0.0,98.0
14.0,MALDAH,80,Modify  Insecticide License,1,0.0,98.0
14.0,MALDAH,89,Register - Online Marketing (Farming),1,0.0,98.0
14.0,MALDAH,101,Search - Right to Public Services Information,1,0.0,98.0
14.0,MALDAH,111,Deed - Certified Copy,1,0.0,98.0
14.0,MALDAH,112,Valuation - Stamp Duty Information,1,0.0,98.0
14.0,MALDAH,117,Register - Retail Liquor Outlet,1,0.0,98.0
14.0,MALDAH,139,Search - COVID Patient Information,1,0.0,98.0
14.0,MALDAH,174,Search - Mass Education & Library Related Schemes Information,1,0.0,98.0
14.0,MALDAH,207,Apply - Permission for Erection of New Lift,1,0.0,98.0
14.0,MALDAH,209,Apply - New Lift Owners License,1,0.0,98.0
14.0,MALDAH,220,Apply - WBSSP Application ,1,0.0,98.0
14.0,MALDAH,224,Apply - Registration of Candidates for VOCLET,1,0.0,98.0
14.0,MALDAH,281,Apply - Pay Now Rent of Flats of Government Housing,1,0.0,98.0
14.0,MALDAH,304,Apply - Micro Finance Loan Minorities of West Bengal,1,0.0,98.0
14.0,MALDAH,313,Search - Counselling for Result for JEXPO,1,0.0,98.0
14.0,MALDAH,316,Payment - Fee Submission for VOCLET,1,0.0,98.0
14.0,MALDAH,317,Online fee submission in Government ITI,1,0.0,98.0
14.0,MALDAH,381,Download Certificate - Seed License,1,0.0,98.0
14.0,MALDAH,409,Apply - Filing of Affidavits by Citizen,1,0.0,98.0
14.0,MALDAH,410,Online Deposit of Rent by Tenants,1,0.0,98.0
14.0,MALDAH,431,Print - Unpaid Bills of Outstanding LOI ,1,0.0,98.0
14.0,MALDAH,458,Apply - Group Loan and Fresh Loan,1,0.0,98.0
14.0,MALDAH,461,Search - Group Loan Status,1,0.0,98.0
14.0,MALDAH,489,Apply - Grant of Fire License,1,0.0,98.0
14.0,MALDAH,495,Apply - Form -C under West Bengal Apartment Ownership act 1972,1,0.0,98.0
14.0,MALDAH,498,Property Tax (HMC) ,1,0.0,98.0
14.0,MALDAH,502,Apply - Bhabishyat Credit Card Scheme (WBBCCS),1,0.0,98.0
14.0,MALDAH,312,Search - Counselling Result of Admission in Government ITI,1,0.0,98.0
14.0,MALDAH,379,Apply - Renewal of Conductor Licence Application ,1,0.0,98.0
14.0,MALDAH,77,Modify - Seed License,1,0.0,98.0
14.0,MALDAH,290,Search - Admit Card Download & Printing for VOCLET,1,0.0,98.0
14.0,MALDAH,297,Search - Entrance Result of JEXPO,1,0.0,98.0
14.0,MALDAH,298,Search - Entrance Result of VOCLET,1,0.0,98.0
14.0,MALDAH,427,Vahan - Change of Address / Hypothecation addition / Duplicate RC,1,0.0,98.0
14.0,MALDAH,467,Apply - Withdrawal of Application,1,0.0,98.0
14.0,MALDAH,97,Apply - Consumer Grievance,1,0.0,98.0
15.0,PURBA MEDINIPUR,352,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,12144,20.7,1.0
15.0,PURBA MEDINIPUR,408,Search - Status of Application of Swasthya Sathi Card,8357,14.2,2.0
15.0,PURBA MEDINIPUR,128,Apply - Aadhaar & Mobile Link with Digital Ration Card,7592,12.9,3.0
15.0,PURBA MEDINIPUR,127,Search - Application Status of Digital Ration Card Application,6116,10.4,4.0
15.0,PURBA MEDINIPUR,4,Application for Income Certificates,5808,9.9,5.0
15.0,PURBA MEDINIPUR,358,Search - Download of e-Ration Card,5510,9.4,6.0
15.0,PURBA MEDINIPUR,382,Status of Application (Krishak Bandhu),5306,9.0,7.0
15.0,PURBA MEDINIPUR,169,Apply - ROR Application ,4883,8.3,8.0
15.0,PURBA MEDINIPUR,367,Search - GRN Information,3801,6.5,9.0
15.0,PURBA MEDINIPUR,199,Apply - Payment of WBSEDCL Electricity Bill,3780,6.4,10.0
15.0,PURBA MEDINIPUR,22,Apply - Land Revenue (Khajna),2717,4.6,11.0
15.0,PURBA MEDINIPUR,392,Modify - Add member / FPS of Ration Card Holder,2675,4.6,12.0
15.0,PURBA MEDINIPUR,267,Info - Old Age Pension Scheme,2226,3.8,13.0
15.0,PURBA MEDINIPUR,126,Apply - New Digital Ration Card,2142,3.6,14.0
15.0,PURBA MEDINIPUR,6,Caste Certificate,2063,3.5,15.0
15.0,PURBA MEDINIPUR,170,Apply - Plot Information,1977,3.4,16.0
15.0,PURBA MEDINIPUR,155,Apply - Submission of Form for Electoral Roll,1940,3.3,17.0
15.0,PURBA MEDINIPUR,119,Payment - Tax or Fees,1715,2.9,18.0
15.0,PURBA MEDINIPUR,405,Modify - Member Name Correction after Receiving Card (Form â C),1602,2.7,19.0
15.0,PURBA MEDINIPUR,164,Apply - Samajik Suraksha Yojana Application ,1355,2.3,20.0
15.0,PURBA MEDINIPUR,172,Search - Property Information,1352,2.3,21.0
15.0,PURBA MEDINIPUR,406,Apply- Addition of New Member after Receiving Card (Form â A),1326,2.3,22.0
15.0,PURBA MEDINIPUR,156,Apply - Verification of Electoral Roll Online,1224,2.1,23.0
15.0,PURBA MEDINIPUR,393,Search - Schedule Paddy Sale,1196,2.0,24.0
15.0,PURBA MEDINIPUR,64,Search - Bangla Shasya Bima,1193,2.0,25.0
15.0,PURBA MEDINIPUR,151,Apply - Local Residence (Domicile) Certificate,1193,2.0,25.0
15.0,PURBA MEDINIPUR,69,Apply - Krishak Bandhu Scheme,1113,1.9,26.0
15.0,PURBA MEDINIPUR,137,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form â B),1096,1.9,27.0
15.0,PURBA MEDINIPUR,168,Apply - Mutation Application,1083,1.8,28.0
15.0,PURBA MEDINIPUR,485,eDistrict Dashboard,845,1.4,29.0
15.0,PURBA MEDINIPUR,86,Search - Price Information,660,1.1,30.0
15.0,PURBA MEDINIPUR,478,Apply - Ordinary Residencial Certificate,636,1.1,31.0
15.0,PURBA MEDINIPUR,125,Search  - Payment Status of Paddy Sold,616,1.0,32.0
15.0,PURBA MEDINIPUR,184,Search - Bangla Awas Yojana,558,0.9,33.0
15.0,PURBA MEDINIPUR,124,Apply - Farmer Registration Paddy Sale,512,0.9,34.0
15.0,PURBA MEDINIPUR,138,Apply - OPD Registration,486,0.8,35.0
15.0,PURBA MEDINIPUR,130,Search - Food Processing & Horticulture Schemes Information,469,0.8,36.0
15.0,PURBA MEDINIPUR,165,Apply - Yuvashree Scheme Application ,466,0.8,37.0
15.0,PURBA MEDINIPUR,357,Payment History - WBSEDCL,453,0.8,38.0
15.0,PURBA MEDINIPUR,470,Payment - e-Payment Stamp Duty & Registration Fees,444,0.8,39.0
15.0,PURBA MEDINIPUR,186,Search - Guideline & View Job Card Detail,431,0.7,40.0
15.0,PURBA MEDINIPUR,266,Info - Widow Pension Scheme,378,0.6,41.0
15.0,PURBA MEDINIPUR,146,Apply - Swami Vivekananda Scholarship,352,0.6,42.0
15.0,PURBA MEDINIPUR,131,Apply for Birth & Death Certificate,337,0.6,43.0
15.0,PURBA MEDINIPUR,84,Search  - Kishan Mandi Information,326,0.6,44.0
15.0,PURBA MEDINIPUR,356,Search - Regenerate Receipt of WBSEDCL,325,0.6,45.0
15.0,PURBA MEDINIPUR,399,Apply - FPC Enrollment,325,0.6,45.0
15.0,PURBA MEDINIPUR,365,Apply - Conversion Application,314,0.5,46.0
15.0,PURBA MEDINIPUR,194,Search - Gram Panchayat Tax Payment,290,0.5,47.0
15.0,PURBA MEDINIPUR,368,Application for applying learners licence,289,0.5,48.0
15.0,PURBA MEDINIPUR,95,Search - Sikshashree Information,274,0.5,49.0
15.0,PURBA MEDINIPUR,291,Apply - Post-Matric Scholarship Under Talent Support Programme (TSP) Application ,255,0.4,50.0
15.0,PURBA MEDINIPUR,63,Apply - Bangla Shasya Bima,249,0.4,51.0
15.0,PURBA MEDINIPUR,195,Apply - Online Trade Registration,245,0.4,52.0
15.0,PURBA MEDINIPUR,407,Modify - Member Deletion after Receiving Card (Form â D),242,0.4,53.0
15.0,PURBA MEDINIPUR,171,Apply - Map Service,240,0.4,54.0
15.0,PURBA MEDINIPUR,192,Application for EWS Certificates,238,0.4,55.0
15.0,PURBA MEDINIPUR,96,Search - Taposali Bandhu Pension Scheme,229,0.4,56.0
15.0,PURBA MEDINIPUR,366,Apply - Manabik Pension Scheme (Disability Pension Scheme),211,0.4,57.0
15.0,PURBA MEDINIPUR,477,Apply - Distance Certificate for Students,192,0.3,58.0
15.0,PURBA MEDINIPUR,94,Search - Sabuj Sathi Scheme Information,185,0.3,59.0
15.0,PURBA MEDINIPUR,265,Search - Jal Dharo Jal Bharo Scheme,173,0.3,60.0
15.0,PURBA MEDINIPUR,218,Search - Muktidhara Scheme Information ,164,0.3,61.0
15.0,PURBA MEDINIPUR,475,Search - Deed by Deed Number & Query Number ,162,0.3,62.0
15.0,PURBA MEDINIPUR,474,Search - Deed By Transacted Property Details,161,0.3,63.0
15.0,PURBA MEDINIPUR,233,Apply - Driving Licence,156,0.3,64.0
15.0,PURBA MEDINIPUR,154,Apply - Gorkha Certificate,151,0.3,65.0
15.0,PURBA MEDINIPUR,331,Training Centre details (Paschim Banga Society for Skill Development),148,0.3,66.0
15.0,PURBA MEDINIPUR,484,eChallan,144,0.2,67.0
15.0,PURBA MEDINIPUR,417,Status - Application Banglashree Scheme,141,0.2,68.0
15.0,PURBA MEDINIPUR,334,Apply - Student Credit Card,140,0.2,69.0
15.0,PURBA MEDINIPUR,473,Search - Deed By Seller/Buyer/Party Name,139,0.2,70.0
15.0,PURBA MEDINIPUR,307,Apply - Approval of Building/Plan,138,0.2,71.0
15.0,PURBA MEDINIPUR,275,Apply - Grievance to CMO,137,0.2,72.0
15.0,PURBA MEDINIPUR,363,Apply - Download and Print Birth Certificate,135,0.2,73.0
15.0,PURBA MEDINIPUR,187,Search- Nirmal Bangla scheme,133,0.2,74.0
15.0,PURBA MEDINIPUR,88,Search - Price Information of Daily Market,124,0.2,75.0
15.0,PURBA MEDINIPUR,175,Apply - Karma Sathi Prakalpa Scheme,120,0.2,76.0
15.0,PURBA MEDINIPUR,364,Apply - Download and Print Death Certificate,117,0.2,77.0
15.0,PURBA MEDINIPUR,471,Download- e-Assessment Slip & Print,117,0.2,77.0
15.0,PURBA MEDINIPUR,139,Search - COVID Patient Information,108,0.2,78.0
15.0,PURBA MEDINIPUR,276,Search - Gitanjali Scheme Information,105,0.2,79.0
15.0,PURBA MEDINIPUR,388,Search - Application Status,105,0.2,79.0
15.0,PURBA MEDINIPUR,432,Apply - BENFISH Property Booking,102,0.2,80.0
15.0,PURBA MEDINIPUR,481,Apply - Redressal of RTI queries & Tracking,102,0.2,80.0
15.0,PURBA MEDINIPUR,140,Search - Blood Test Report,88,0.1,81.0
15.0,PURBA MEDINIPUR,300,Search - Information about Different Courses (Paschim Banga Society for Skill Development),83,0.1,82.0
15.0,PURBA MEDINIPUR,483,Registration & Admission,80,0.1,83.0
15.0,PURBA MEDINIPUR,293,Apply - Farm Mechanisation,73,0.1,84.0
15.0,PURBA MEDINIPUR,472,Application - Refund of e-Payment,73,0.1,84.0
15.0,PURBA MEDINIPUR,162,Search - Subscription of Building and other Construction Workers Pension Scheme Information,70,0.1,85.0
15.0,PURBA MEDINIPUR,185,Search - Anandadhara Scheme,69,0.1,86.0
15.0,PURBA MEDINIPUR,163,Search - Registration of Transport Workers Pension Scheme Information,67,0.1,87.0
15.0,PURBA MEDINIPUR,272,Apply - Rupashree Prakalpa,67,0.1,87.0
15.0,PURBA MEDINIPUR,469,Apply - New e-Requisition Form,67,0.1,87.0
15.0,PURBA MEDINIPUR,369,Status - Application of Learners Licence,66,0.1,88.0
15.0,PURBA MEDINIPUR,166,Apply - Unemployment Allowance Application ,63,0.1,89.0
15.0,PURBA MEDINIPUR,476,Apply - Disability Certificate,63,0.1,89.0
15.0,PURBA MEDINIPUR,244,Search - e-Services Information of Municipal / Urban services,61,0.1,90.0
15.0,PURBA MEDINIPUR,482,Search Preferred Colleges & Courses,60,0.1,91.0
15.0,PURBA MEDINIPUR,161,Apply - Building and other Construction Workers Pension Scheme,59,0.1,92.0
15.0,PURBA MEDINIPUR,1,Search - Application Status of Kanyasree Prakalpa,58,0.1,93.0
15.0,PURBA MEDINIPUR,234,Apply - Renewal of Driving Licence,55,0.1,94.0
15.0,PURBA MEDINIPUR,85,Apply - Sufal Bangla Individual Enrollment Form,54,0.1,95.0
15.0,PURBA MEDINIPUR,188,Search- Samabyathi Scheme Information,52,0.1,96.0
15.0,PURBA MEDINIPUR,91,Search - Diary Scheme Information,47,0.1,97.0
15.0,PURBA MEDINIPUR,174,Search - Mass Education & Library Related Schemes Information,47,0.1,97.0
15.0,PURBA MEDINIPUR,480,Apply - Permission for Delayed Registration of Death,42,0.1,98.0
15.0,PURBA MEDINIPUR,479,Apply - Permission for Delayed Registration of Birth,41,0.1,99.0
15.0,PURBA MEDINIPUR,502,Apply - Bhabishyat Credit Card Scheme (WBBCCS),40,0.1,100.0
15.0,PURBA MEDINIPUR,180,Apply - SHG Loan Application,36,0.1,101.0
15.0,PURBA MEDINIPUR,243,Application for mutation of holding in municipality/ Municipal Corporation,34,0.1,102.0
15.0,PURBA MEDINIPUR,198,Apply - New Electricity Connection of LT/HT Application,33,0.1,103.0
15.0,PURBA MEDINIPUR,241,Info - Jai Johar Pension Scheme Application,31,0.1,104.0
15.0,PURBA MEDINIPUR,396,Apply - Pre-Registration Form for Paschim Banga Society for Skill Development(Utkarsh Bangla),31,0.1,104.0
15.0,PURBA MEDINIPUR,416,Search - Download Marriage Certificate,31,0.1,104.0
15.0,PURBA MEDINIPUR,2,Application for Aikyasree Scholarship,30,0.1,105.0
15.0,PURBA MEDINIPUR,229,Search - West Bengal Homestay,30,0.1,105.0
15.0,PURBA MEDINIPUR,173,Apply - Marriage Certificate ,29,0.0,106.0
15.0,PURBA MEDINIPUR,413,Search - Marriage Record,29,0.0,106.0
15.0,PURBA MEDINIPUR,160,Search - Agriculture & Irrigation Schemes,28,0.0,107.0
15.0,PURBA MEDINIPUR,101,Search - Right to Public Services Information,26,0.0,108.0
15.0,PURBA MEDINIPUR,304,Apply - Micro Finance Loan Minorities of West Bengal,25,0.0,109.0
15.0,PURBA MEDINIPUR,98,Search - Consumer Rights Information,24,0.0,110.0
15.0,PURBA MEDINIPUR,167,"Apply - Shops & Establishment, Register - New/ Renewal of Certificate for Registration",24,0.0,110.0
15.0,PURBA MEDINIPUR,403,Apply - WBFDC Property Booking,24,0.0,110.0
15.0,PURBA MEDINIPUR,201,Apply - New Electrical Supervisor License,23,0.0,111.0
15.0,PURBA MEDINIPUR,355,Download - Payment for Quotation Letter of New Connection WBSEDCL,23,0.0,111.0
15.0,PURBA MEDINIPUR,400,Apply - Group Enrollment Form other than FPC,23,0.0,111.0
15.0,PURBA MEDINIPUR,404,Search - Blood Bank Information,23,0.0,111.0
15.0,PURBA MEDINIPUR,412,Apply - Certified Copy of Marriage Records,23,0.0,111.0
15.0,PURBA MEDINIPUR,468,Apply - Registration of Migrant Workers,23,0.0,111.0
15.0,PURBA MEDINIPUR,421,New Connection (LT) - New Connection Application Status,21,0.0,112.0
15.0,PURBA MEDINIPUR,17,Apply - Passport Applications,20,0.0,113.0
15.0,PURBA MEDINIPUR,255,Apply - Renewal of Trade License in Municipal Areas,19,0.0,114.0
15.0,PURBA MEDINIPUR,306,Search - NSAP under Jai Bangla,18,0.0,115.0
15.0,PURBA MEDINIPUR,342,Search - Printing of Renewal Demand (CE)  (only for KMC),17,0.0,116.0
15.0,PURBA MEDINIPUR,381,Download Certificate - Seed License,17,0.0,116.0
15.0,PURBA MEDINIPUR,414,Search - Application for Objection,17,0.0,116.0
15.0,PURBA MEDINIPUR,360,Download -License Certificate (e-Parimap),17,0.0,116.0
15.0,PURBA MEDINIPUR,153,Search - Transfer Case of Arms License Information,16,0.0,117.0
15.0,PURBA MEDINIPUR,282,Search - Working Women Hostel Information,16,0.0,117.0
15.0,PURBA MEDINIPUR,302,Apply - Jaago,16,0.0,117.0
15.0,PURBA MEDINIPUR,347,Apply - Closure of Existing (CE) Application  (only for KMC),16,0.0,117.0
15.0,PURBA MEDINIPUR,196,Apply - Citizens Grievance Redressal,15,0.0,118.0
15.0,PURBA MEDINIPUR,228,Search - WBTDCL Properties Booking,15,0.0,118.0
15.0,PURBA MEDINIPUR,327,Apply - Scholarship of Students with Disabilities,15,0.0,118.0
15.0,PURBA MEDINIPUR,415,Apply - Request to Change of Marriage Officer,15,0.0,118.0
15.0,PURBA MEDINIPUR,419,Payment - New Connection E-Pay New Connection (LT) ,15,0.0,118.0
15.0,PURBA MEDINIPUR,505,Search - Bhabishyat Credit Card Scheme Status (WBBCCS),15,0.0,118.0
15.0,PURBA MEDINIPUR,158, Search - Term Loan Status,14,0.0,119.0
15.0,PURBA MEDINIPUR,159,Apply - Lok Prasar Scheme,14,0.0,119.0
15.0,PURBA MEDINIPUR,354,Payment - Electricity Bill of CESC,14,0.0,119.0
15.0,PURBA MEDINIPUR,498,Property Tax (HMC) ,14,0.0,119.0
15.0,PURBA MEDINIPUR,343,Apply - New License (CE) Application  (only for KMC),13,0.0,120.0
15.0,PURBA MEDINIPUR,348,Modify - Minor Change in Existing CE  (only for KMC),13,0.0,120.0
15.0,PURBA MEDINIPUR,242,Apply - Payment of Municipal & Corporation Tax,12,0.0,121.0
15.0,PURBA MEDINIPUR,425,Search - Payment of Tax (MV),12,0.0,121.0
15.0,PURBA MEDINIPUR,493,Apply - Registration of Association of Apartment Owners,12,0.0,121.0
15.0,PURBA MEDINIPUR,496,Search - Discover Your Eligible Schemes,12,0.0,121.0
